# mH (GeV) 	H → bb 	H → ττ 	H → μμ 	H → ss 	H → cc 	H → tt   H → gg 	H → γγ 	H → Zγ 	H → WW 	H → ZZ 	Total ΓH (GeV)
# Computed with HDECAY 6.51, using the input file hdecay.in.lightSM.
#
# PS 2016-09-25
#
 15.7500     0.8362     0.6747E-01 0.2526E-03 0.4265E-03 0.5578E-01  0.000      0.3983E-01 0.2866E-04  0.000     0.1523E-07 0.5029E-08 0.4509E-03
 16.0000     0.8383     0.6707E-01 0.2504E-03 0.4209E-03 0.5503E-01  0.000      0.3887E-01 0.2944E-04  0.000     0.1661E-07 0.5484E-08 0.4619E-03
 16.2500     0.8403     0.6672E-01 0.2486E-03 0.4157E-03 0.5435E-01  0.000      0.3797E-01 0.3024E-04  0.000     0.1811E-07 0.5978E-08 0.4726E-03
 16.5000     0.8421     0.6642E-01 0.2469E-03 0.4110E-03 0.5372E-01  0.000      0.3710E-01 0.3107E-04  0.000     0.1973E-07 0.6512E-08 0.4830E-03
 16.7500     0.8437     0.6617E-01 0.2454E-03 0.4066E-03 0.5315E-01  0.000      0.3627E-01 0.3192E-04  0.000     0.2149E-07 0.7089E-08 0.4932E-03
 17.0000     0.8453     0.6595E-01 0.2441E-03 0.4026E-03 0.5262E-01  0.000      0.3548E-01 0.3279E-04  0.000     0.2338E-07 0.7711E-08 0.5032E-03
 17.2500     0.8467     0.6577E-01 0.2430E-03 0.3990E-03 0.5213E-01  0.000      0.3471E-01 0.3368E-04  0.000     0.2542E-07 0.8383E-08 0.5130E-03
 17.5000     0.8481     0.6562E-01 0.2420E-03 0.3956E-03 0.5168E-01  0.000      0.3398E-01 0.3459E-04  0.000     0.2762E-07 0.9107E-08 0.5226E-03
 17.7500     0.8493     0.6549E-01 0.2411E-03 0.3924E-03 0.5126E-01  0.000      0.3328E-01 0.3553E-04  0.000     0.2999E-07 0.9886E-08 0.5319E-03
 18.0000     0.8505     0.6539E-01 0.2403E-03 0.3895E-03 0.5087E-01  0.000      0.3260E-01 0.3648E-04  0.000     0.3254E-07 0.1072E-07 0.5411E-03
 18.2500     0.8516     0.6531E-01 0.2396E-03 0.3868E-03 0.5051E-01  0.000      0.3196E-01 0.3746E-04  0.000     0.3528E-07 0.1162E-07 0.5502E-03
 18.5000     0.8526     0.6525E-01 0.2390E-03 0.3842E-03 0.5017E-01  0.000      0.3133E-01 0.3845E-04  0.000     0.3823E-07 0.1259E-07 0.5591E-03
 18.7500     0.8536     0.6520E-01 0.2385E-03 0.3819E-03 0.4985E-01  0.000      0.3073E-01 0.3946E-04  0.000     0.4138E-07 0.1363E-07 0.5678E-03
 19.0000     0.8545     0.6517E-01 0.2381E-03 0.3797E-03 0.4956E-01  0.000      0.3015E-01 0.4049E-04  0.000     0.4476E-07 0.1474E-07 0.5764E-03
 19.2500     0.8553     0.6516E-01 0.2377E-03 0.3776E-03 0.4928E-01  0.000      0.2959E-01 0.4155E-04  0.000     0.4839E-07 0.1593E-07 0.5849E-03
 19.5000     0.8561     0.6516E-01 0.2374E-03 0.3757E-03 0.4902E-01  0.000      0.2905E-01 0.4261E-04  0.000     0.5226E-07 0.1720E-07 0.5932E-03
 19.7500     0.8569     0.6517E-01 0.2371E-03 0.3738E-03 0.4878E-01  0.000      0.2853E-01 0.4370E-04  0.000     0.5641E-07 0.1856E-07 0.6014E-03
 20.0000     0.8576     0.6519E-01 0.2369E-03 0.3721E-03 0.4855E-01  0.000      0.2803E-01 0.4481E-04  0.000     0.6084E-07 0.2001E-07 0.6095E-03
 20.2500     0.8582     0.6522E-01 0.2367E-03 0.3705E-03 0.4833E-01  0.000      0.2755E-01 0.4593E-04  0.000     0.6557E-07 0.2156E-07 0.6175E-03
 20.5000     0.8589     0.6526E-01 0.2366E-03 0.3690E-03 0.4813E-01  0.000      0.2708E-01 0.4708E-04  0.000     0.7061E-07 0.2321E-07 0.6254E-03
 20.7500     0.8595     0.6531E-01 0.2365E-03 0.3676E-03 0.4793E-01  0.000      0.2664E-01 0.4824E-04  0.000     0.7599E-07 0.2497E-07 0.6332E-03
 21.0000     0.8600     0.6536E-01 0.2365E-03 0.3662E-03 0.4775E-01  0.000      0.2620E-01 0.4942E-04  0.000     0.8172E-07 0.2685E-07 0.6410E-03
 21.2500     0.8606     0.6542E-01 0.2364E-03 0.3650E-03 0.4758E-01  0.000      0.2579E-01 0.5062E-04  0.000     0.8782E-07 0.2885E-07 0.6486E-03
 21.5000     0.8611     0.6549E-01 0.2364E-03 0.3638E-03 0.4742E-01  0.000      0.2538E-01 0.5183E-04  0.000     0.9431E-07 0.3097E-07 0.6562E-03
 21.7500     0.8615     0.6556E-01 0.2365E-03 0.3626E-03 0.4726E-01  0.000      0.2500E-01 0.5306E-04  0.000     0.1012E-06 0.3323E-07 0.6636E-03
 22.0000     0.8620     0.6564E-01 0.2365E-03 0.3615E-03 0.4712E-01  0.000      0.2462E-01 0.5432E-04  0.000     0.1085E-06 0.3563E-07 0.6710E-03
 22.2500     0.8624     0.6572E-01 0.2366E-03 0.3605E-03 0.4698E-01  0.000      0.2426E-01 0.5558E-04  0.000     0.1163E-06 0.3817E-07 0.6784E-03
 22.5000     0.8628     0.6580E-01 0.2367E-03 0.3595E-03 0.4684E-01  0.000      0.2392E-01 0.5687E-04  0.000     0.1246E-06 0.4087E-07 0.6856E-03
 22.7500     0.8632     0.6589E-01 0.2369E-03 0.3586E-03 0.4672E-01  0.000      0.2358E-01 0.5818E-04  0.000     0.1333E-06 0.4374E-07 0.6928E-03
 23.0000     0.8635     0.6598E-01 0.2370E-03 0.3577E-03 0.4659E-01  0.000      0.2326E-01 0.5950E-04  0.000     0.1426E-06 0.4677E-07 0.7000E-03
 23.2500     0.8638     0.6608E-01 0.2372E-03 0.3568E-03 0.4648E-01  0.000      0.2295E-01 0.6084E-04  0.000     0.1525E-06 0.4998E-07 0.7071E-03
 23.5000     0.8641     0.6618E-01 0.2373E-03 0.3560E-03 0.4637E-01  0.000      0.2266E-01 0.6219E-04  0.000     0.1629E-06 0.5338E-07 0.7141E-03
 23.7500     0.8644     0.6628E-01 0.2375E-03 0.3553E-03 0.4626E-01  0.000      0.2237E-01 0.6357E-04  0.000     0.1739E-06 0.5698E-07 0.7211E-03
 24.0000     0.8647     0.6638E-01 0.2377E-03 0.3545E-03 0.4616E-01  0.000      0.2210E-01 0.6496E-04  0.000     0.1856E-06 0.6078E-07 0.7280E-03
 24.2500     0.8650     0.6648E-01 0.2379E-03 0.3538E-03 0.4607E-01  0.000      0.2183E-01 0.6635E-04  0.000     0.1979E-06 0.6479E-07 0.7349E-03
 24.5000     0.8652     0.6659E-01 0.2381E-03 0.3531E-03 0.4597E-01  0.000      0.2158E-01 0.6779E-04  0.000     0.2109E-06 0.6903E-07 0.7418E-03
 24.7500     0.8654     0.6669E-01 0.2384E-03 0.3525E-03 0.4589E-01  0.000      0.2134E-01 0.6925E-04  0.000     0.2246E-06 0.7351E-07 0.7486E-03
 25.0000     0.8656     0.6680E-01 0.2386E-03 0.3519E-03 0.4580E-01  0.000      0.2110E-01 0.7071E-04  0.000     0.2391E-06 0.7823E-07 0.7553E-03
 25.2500     0.8658     0.6691E-01 0.2389E-03 0.3513E-03 0.4572E-01  0.000      0.2088E-01 0.7219E-04  0.000     0.2544E-06 0.8321E-07 0.7620E-03
 25.5000     0.8660     0.6702E-01 0.2391E-03 0.3507E-03 0.4564E-01  0.000      0.2067E-01 0.7369E-04  0.000     0.2706E-06 0.8846E-07 0.7687E-03
 25.7500     0.8662     0.6713E-01 0.2394E-03 0.3501E-03 0.4556E-01  0.000      0.2046E-01 0.7521E-04  0.000     0.2876E-06 0.9399E-07 0.7753E-03
 26.0000     0.8663     0.6724E-01 0.2396E-03 0.3496E-03 0.4549E-01  0.000      0.2026E-01 0.7674E-04  0.000     0.3055E-06 0.9981E-07 0.7819E-03
 26.2500     0.8665     0.6736E-01 0.2399E-03 0.3491E-03 0.4542E-01  0.000      0.2008E-01 0.7829E-04  0.000     0.3243E-06 0.1059E-06 0.7885E-03
 26.5000     0.8666     0.6747E-01 0.2402E-03 0.3486E-03 0.4535E-01  0.000      0.1990E-01 0.7986E-04  0.000     0.3441E-06 0.1124E-06 0.7950E-03
 26.7500     0.8667     0.6758E-01 0.2405E-03 0.3481E-03 0.4529E-01  0.000      0.1973E-01 0.8145E-04  0.000     0.3650E-06 0.1192E-06 0.8015E-03
 27.0000     0.8668     0.6770E-01 0.2408E-03 0.3477E-03 0.4523E-01  0.000      0.1957E-01 0.8306E-04  0.000     0.3869E-06 0.1263E-06 0.8080E-03
 27.2500     0.8669     0.6781E-01 0.2411E-03 0.3472E-03 0.4516E-01  0.000      0.1941E-01 0.8468E-04  0.000     0.4100E-06 0.1338E-06 0.8145E-03
 27.5000     0.8670     0.6792E-01 0.2413E-03 0.3468E-03 0.4511E-01  0.000      0.1926E-01 0.8632E-04  0.000     0.4342E-06 0.1416E-06 0.8209E-03
 27.7500     0.8671     0.6804E-01 0.2416E-03 0.3464E-03 0.4505E-01  0.000      0.1912E-01 0.8798E-04  0.000     0.4596E-06 0.1499E-06 0.8273E-03
 28.0000     0.8672     0.6815E-01 0.2419E-03 0.3460E-03 0.4499E-01  0.000      0.1899E-01 0.8965E-04  0.000     0.4863E-06 0.1585E-06 0.8336E-03
 28.2500     0.8672     0.6827E-01 0.2422E-03 0.3456E-03 0.4494E-01  0.000      0.1887E-01 0.9135E-04  0.000     0.5144E-06 0.1676E-06 0.8400E-03
 28.5000     0.8673     0.6838E-01 0.2426E-03 0.3452E-03 0.4489E-01  0.000      0.1875E-01 0.9306E-04  0.000     0.5437E-06 0.1771E-06 0.8463E-03
 28.7500     0.8673     0.6850E-01 0.2429E-03 0.3449E-03 0.4484E-01  0.000      0.1864E-01 0.9479E-04  0.000     0.5745E-06 0.1871E-06 0.8526E-03
 29.0000     0.8674     0.6861E-01 0.2432E-03 0.3445E-03 0.4479E-01  0.000      0.1853E-01 0.9654E-04  0.000     0.6068E-06 0.1975E-06 0.8589E-03
 29.2500     0.8674     0.6872E-01 0.2435E-03 0.3442E-03 0.4474E-01  0.000      0.1843E-01 0.9830E-04  0.000     0.6407E-06 0.2085E-06 0.8651E-03
 29.5000     0.8674     0.6884E-01 0.2438E-03 0.3439E-03 0.4470E-01  0.000      0.1834E-01 0.1001E-03  0.000     0.6761E-06 0.2199E-06 0.8713E-03
 29.7500     0.8675     0.6895E-01 0.2441E-03 0.3435E-03 0.4465E-01  0.000      0.1825E-01 0.1019E-03  0.000     0.7132E-06 0.2319E-06 0.8775E-03
 30.0000     0.8675     0.6906E-01 0.2444E-03 0.3432E-03 0.4461E-01  0.000      0.1817E-01 0.1037E-03  0.000     0.7520E-06 0.2444E-06 0.8837E-03
 30.2500     0.8675     0.6918E-01 0.2447E-03 0.3429E-03 0.4456E-01  0.000      0.1810E-01 0.1056E-03  0.000     0.7926E-06 0.2575E-06 0.8899E-03
 30.5000     0.8675     0.6929E-01 0.2450E-03 0.3426E-03 0.4452E-01  0.000      0.1803E-01 0.1074E-03  0.000     0.8351E-06 0.2713E-06 0.8961E-03
 30.7500     0.8675     0.6940E-01 0.2454E-03 0.3423E-03 0.4448E-01  0.000      0.1797E-01 0.1093E-03  0.000     0.8795E-06 0.2856E-06 0.9022E-03
 31.0000     0.8674     0.6951E-01 0.2457E-03 0.3420E-03 0.4444E-01  0.000      0.1791E-01 0.1112E-03  0.000     0.9259E-06 0.3005E-06 0.9083E-03
 31.2500     0.8674     0.6962E-01 0.2460E-03 0.3418E-03 0.4441E-01  0.000      0.1785E-01 0.1131E-03  0.000     0.9744E-06 0.3162E-06 0.9144E-03
 31.5000     0.8674     0.6973E-01 0.2463E-03 0.3415E-03 0.4437E-01  0.000      0.1781E-01 0.1150E-03  0.000     0.1025E-05 0.3325E-06 0.9205E-03
 31.7500     0.8674     0.6984E-01 0.2466E-03 0.3412E-03 0.4433E-01  0.000      0.1776E-01 0.1170E-03  0.000     0.1078E-05 0.3495E-06 0.9266E-03
 32.0000     0.8673     0.6995E-01 0.2469E-03 0.3410E-03 0.4430E-01  0.000      0.1773E-01 0.1189E-03  0.000     0.1133E-05 0.3673E-06 0.9326E-03
 32.2500     0.8673     0.7006E-01 0.2473E-03 0.3407E-03 0.4426E-01  0.000      0.1769E-01 0.1209E-03  0.000     0.1191E-05 0.3858E-06 0.9387E-03
 32.5000     0.8672     0.7017E-01 0.2476E-03 0.3405E-03 0.4423E-01  0.000      0.1766E-01 0.1229E-03  0.000     0.1251E-05 0.4051E-06 0.9447E-03
 32.7500     0.8672     0.7028E-01 0.2479E-03 0.3403E-03 0.4419E-01  0.000      0.1764E-01 0.1249E-03  0.000     0.1314E-05 0.4252E-06 0.9507E-03
 33.0000     0.8671     0.7039E-01 0.2482E-03 0.3400E-03 0.4416E-01  0.000      0.1762E-01 0.1270E-03  0.000     0.1379E-05 0.4462E-06 0.9567E-03
 33.2500     0.8671     0.7049E-01 0.2485E-03 0.3398E-03 0.4413E-01  0.000      0.1760E-01 0.1290E-03  0.000     0.1447E-05 0.4681E-06 0.9627E-03
 33.5000     0.8670     0.7060E-01 0.2488E-03 0.3396E-03 0.4410E-01  0.000      0.1759E-01 0.1311E-03  0.000     0.1518E-05 0.4909E-06 0.9687E-03
 33.7500     0.8669     0.7071E-01 0.2491E-03 0.3394E-03 0.4407E-01  0.000      0.1758E-01 0.1332E-03  0.000     0.1592E-05 0.5146E-06 0.9746E-03
 34.0000     0.8668     0.7081E-01 0.2494E-03 0.3391E-03 0.4404E-01  0.000      0.1758E-01 0.1353E-03  0.000     0.1669E-05 0.5392E-06 0.9806E-03
 34.2500     0.8668     0.7092E-01 0.2498E-03 0.3389E-03 0.4401E-01  0.000      0.1758E-01 0.1375E-03  0.000     0.1749E-05 0.5649E-06 0.9865E-03
 34.5000     0.8667     0.7102E-01 0.2501E-03 0.3387E-03 0.4398E-01  0.000      0.1758E-01 0.1396E-03  0.000     0.1833E-05 0.5917E-06 0.9924E-03
 34.7500     0.8666     0.7112E-01 0.2504E-03 0.3385E-03 0.4395E-01  0.000      0.1759E-01 0.1418E-03  0.000     0.1920E-05 0.6194E-06 0.9983E-03
 35.0000     0.8665     0.7123E-01 0.2507E-03 0.3383E-03 0.4392E-01  0.000      0.1760E-01 0.1440E-03  0.000     0.2010E-05 0.6483E-06 0.1004E-02
 35.2500     0.8664     0.7133E-01 0.2510E-03 0.3381E-03 0.4390E-01  0.000      0.1761E-01 0.1462E-03  0.000     0.2104E-05 0.6784E-06 0.1010E-02
 35.5000     0.8663     0.7143E-01 0.2513E-03 0.3379E-03 0.4387E-01  0.000      0.1763E-01 0.1484E-03  0.000     0.2202E-05 0.7096E-06 0.1016E-02
 35.7500     0.8662     0.7153E-01 0.2516E-03 0.3378E-03 0.4384E-01  0.000      0.1765E-01 0.1507E-03  0.000     0.2304E-05 0.7420E-06 0.1022E-02
 36.0000     0.8661     0.7163E-01 0.2519E-03 0.3376E-03 0.4382E-01  0.000      0.1768E-01 0.1529E-03  0.000     0.2409E-05 0.7757E-06 0.1028E-02
 36.2500     0.8660     0.7173E-01 0.2522E-03 0.3374E-03 0.4379E-01  0.000      0.1771E-01 0.1552E-03  0.000     0.2519E-05 0.8107E-06 0.1034E-02
 36.5000     0.8659     0.7183E-01 0.2525E-03 0.3372E-03 0.4377E-01  0.000      0.1774E-01 0.1575E-03  0.000     0.2633E-05 0.8471E-06 0.1039E-02
 36.7500     0.8658     0.7193E-01 0.2528E-03 0.3370E-03 0.4374E-01  0.000      0.1777E-01 0.1599E-03  0.000     0.2752E-05 0.8848E-06 0.1045E-02
 37.0000     0.8657     0.7203E-01 0.2531E-03 0.3369E-03 0.4372E-01  0.000      0.1781E-01 0.1622E-03  0.000     0.2875E-05 0.9240E-06 0.1051E-02
 37.2500     0.8656     0.7212E-01 0.2534E-03 0.3367E-03 0.4369E-01  0.000      0.1785E-01 0.1646E-03  0.000     0.3002E-05 0.9646E-06 0.1057E-02
 37.5000     0.8655     0.7222E-01 0.2537E-03 0.3365E-03 0.4367E-01  0.000      0.1789E-01 0.1669E-03  0.000     0.3135E-05 0.1007E-05 0.1063E-02
 37.7500     0.8653     0.7232E-01 0.2540E-03 0.3364E-03 0.4365E-01  0.000      0.1793E-01 0.1693E-03  0.000     0.3273E-05 0.1050E-05 0.1069E-02
 38.0000     0.8652     0.7241E-01 0.2543E-03 0.3362E-03 0.4362E-01  0.000      0.1798E-01 0.1718E-03  0.000     0.3415E-05 0.1096E-05 0.1074E-02
