 #mWIMP (GeV)   sigmav (cm^-3 s^-1) sig_SDp (cm^2) C (s^-1)   A (s^-1)
 0.15556761E+03 0.30000000E-25 0.79614111E-40 0.85085711E+22 0.42542856E+22
 0.16297508E+03 0.30000000E-25 0.72419681E-40 0.70761543E+22 0.35380772E+22
 0.17073526E+03 0.30000000E-25 0.66039961E-40 0.58986046E+22 0.29493023E+22
 0.17886495E+03 0.30000000E-25 0.60084676E-40 0.49049889E+22 0.24524944E+22
 0.18738174E+03 0.30000000E-25 0.55155884E-40 0.41146373E+22 0.20573187E+22
 0.19630407E+03 0.30000000E-25 0.50744525E-40 0.34588461E+22 0.17294230E+22
 0.20565123E+03 0.30000000E-25 0.46851763E-40 0.29174969E+22 0.14587485E+22
 0.21544347E+03 0.30000000E-25 0.43365433E-40 0.24666853E+22 0.12333426E+22
 0.22570197E+03 0.30000000E-25 0.40441283E-40 0.21010025E+22 0.10505012E+22
 0.23644894E+03 0.30000000E-25 0.38000075E-40 0.18028783E+22 0.90143913E+21
 0.24770764E+03 0.30000000E-25 0.35976740E-40 0.15586025E+22 0.77930125E+21
 0.25950242E+03 0.30000000E-25 0.33963661E-40 0.13434326E+22 0.67171632E+21
 0.27185882E+03 0.30000000E-25 0.32173597E-40 0.11618391E+22 0.58091956E+21
 0.28480359E+03 0.30000000E-25 0.30786966E-40 0.10148844E+22 0.50744220E+21
 0.29836472E+03 0.30000000E-25 0.29643105E-40 0.89194291E+21 0.44597146E+21
 0.31257158E+03 0.30000000E-25 0.28724335E-40 0.78884088E+21 0.39442044E+21
 0.32745492E+03 0.30000000E-25 0.28045679E-40 0.70290347E+21 0.35145173E+21
 0.34304693E+03 0.30000000E-25 0.27594700E-40 0.63111967E+21 0.31555983E+21
 0.35938137E+03 0.30000000E-25 0.27104391E-40 0.56565251E+21 0.28282625E+21
 0.39442061E+03 0.30000000E-25 0.26315170E-40 0.45716574E+21 0.22858287E+21
 0.41320124E+03 0.30000000E-25 0.26190054E-40 0.41509084E+21 0.20754542E+21
 0.43287613E+03 0.30000000E-25 0.26193574E-40 0.37871728E+21 0.18935864E+21
 0.45348785E+03 0.30000000E-25 0.26381290E-40 0.34794043E+21 0.17397022E+21
 0.47508102E+03 0.30000000E-25 0.26733996E-40 0.32161581E+21 0.16080791E+21
 0.49770236E+03 0.30000000E-25 0.27396609E-40 0.30061613E+21 0.15030806E+21
 0.62802914E+03 0.30000000E-25 0.29657054E-40 0.20528121E+21 0.10264061E+21
 0.65793322E+03 0.30000000E-25 0.30519310E-40 0.19263098E+21 0.96315488E+20
 0.68926121E+03 0.30000000E-25 0.31846463E-40 0.18328509E+21 0.91642543E+20
 0.72208090E+03 0.30000000E-25 0.33379600E-40 0.17516455E+21 0.87582277E+20
 0.75646333E+03 0.30000000E-25 0.35016591E-40 0.16754195E+21 0.83770973E+20
 0.10000000E+04 0.30000000E-25 0.47352545E-40 0.13008586E+21 0.65042930E+20
 0.15000000E+04 0.30000000E-25 0.84303766E-40 0.10328942E+21 0.51644711E+20
 0.20000000E+04 0.30000000E-25 0.13650294E-39 0.94237491E+20 0.47118746E+20
 0.30000000E+04 0.30000000E-25 0.28543283E-39 0.87729566E+20 0.43864783E+20
 0.50000000E+04 0.30000000E-25 0.75026475E-39 0.83128676E+20 0.41564338E+20
 0.75000000E+04 0.30000000E-25 0.16045642E-38 0.79068923E+20 0.39534462E+20
 0.10000000E+05 0.30000000E-25 0.26886431E-38 0.74549902E+20 0.37274951E+20
