0.01 6.09249e-29
0.0101158 6.14781e-29
0.0102329 6.2008e-29
0.0103514 6.25296e-29
0.0104713 6.30655e-29
0.0105925 6.36119e-29
0.0107152 6.41375e-29
0.0108393 6.46433e-29
0.0109648 6.51436e-29
0.0110917 6.56483e-29
0.0112202 6.61524e-29
0.0113501 6.66615e-29
0.0114815 6.71973e-29
0.0116145 6.77592e-29
0.011749 6.83339e-29
0.011885 6.8905e-29
0.0120226 6.94462e-29
0.0121619 6.99505e-29
0.0123027 7.0448e-29
0.0124451 7.09583e-29
0.0125893 7.1502e-29
0.012735 7.20756e-29
0.0128825 7.26694e-29
0.0130317 7.32307e-29
0.0131826 7.37514e-29
0.0133352 7.42633e-29
0.0134896 7.44571e-29
0.0136458 7.52503e-29
0.0138038 7.57748e-29
0.0139637 7.63076e-29
0.0141254 7.68478e-29
0.0142889 7.74058e-29
0.0144544 7.79585e-29
0.0146218 7.85236e-29
0.0147911 7.90909e-29
0.0149624 7.96451e-29
0.0151356 8.01799e-29
0.0153109 8.06998e-29
0.0154882 8.12113e-29
0.0156675 8.17647e-29
0.0158489 8.23642e-29
0.0160325 8.29695e-29
0.0162181 8.35367e-29
0.0164059 8.40878e-29
0.0165959 8.46091e-29
0.016788 8.51239e-29
0.0169824 8.56296e-29
0.0171791 8.6127e-29
0.017378 8.66002e-29
0.0175792 8.70457e-29
0.0177828 8.74818e-29
0.0179887 8.79443e-29
0.018197 8.84361e-29
0.0184077 8.89572e-29
0.0186209 8.94649e-29
0.0188365 8.99872e-29
0.0190546 9.0537e-29
0.0192752 9.10941e-29
0.0194984 9.16018e-29
0.0197242 9.20609e-29
0.0199526 9.25288e-29
0.0201837 9.30204e-29
0.0204174 9.3538e-29
0.0206538 9.40856e-29
0.020893 9.46507e-29
0.0211349 9.5174e-29
0.0213796 9.56497e-29
0.0216272 9.61275e-29
0.0218776 9.66162e-29
0.0221309 9.71035e-29
0.0223872 9.75915e-29
0.0226464 9.80822e-29
0.0229087 9.8559e-29
0.0231739 9.9023e-29
0.0234423 9.95031e-29
0.0237137 1.00014e-28
0.0239883 1.00523e-28
0.0242661 1.01003e-28
0.0245471 1.01439e-28
0.0248313 1.01881e-28
0.0251189 1.02318e-28
0.0254097 1.02781e-28
0.025704 1.03261e-28
0.0260016 1.03721e-28
0.0263027 1.04157e-28
0.0266073 1.04597e-28
0.0269153 1.05093e-28
0.027227 1.05614e-28
0.0275423 1.06092e-28
0.0278612 1.06516e-28
0.0281838 1.06912e-28
0.0285102 1.0725e-28
0.0288403 1.07605e-28
0.0291743 1.08002e-28
0.0295121 1.08405e-28
0.0298538 1.08773e-28
0.0301995 1.09156e-28
0.0305492 1.09502e-28
0.030903 1.09853e-28
0.0312608 1.10172e-28
0.0316228 1.10451e-28
0.031989 1.10708e-28
0.0323594 1.11005e-28
0.0327341 1.11356e-28
0.0331131 1.11721e-28
0.0334965 1.1207e-28
0.0338844 1.12404e-28
0.0342768 1.12741e-28
0.0346737 1.13078e-28
0.0350752 1.1341e-28
0.0354813 1.12981e-28
0.0358922 1.13967e-28
0.0363078 1.14189e-28
0.0367282 1.14412e-28
0.0371535 1.14656e-28
0.0375837 1.14893e-28
0.0380189 1.15108e-28
0.0384592 1.1531e-28
0.0389045 1.15532e-28
0.039355 1.15761e-28
0.0398107 1.15968e-28
0.0402717 1.1621e-28
0.040738 1.16509e-28
0.0412098 1.16845e-28
0.0416869 1.17182e-28
0.0421697 1.1749e-28
0.042658 1.17731e-28
0.0431519 1.17907e-28
0.0436516 1.18071e-28
0.044157 1.18243e-28
0.0446684 1.18392e-28
0.0451856 1.1857e-28
0.0457088 1.18759e-28
0.0462381 1.18911e-28
0.0467735 1.19023e-28
0.0473151 1.19186e-28
0.047863 1.19344e-28
0.0484172 1.19475e-28
0.0489779 1.19621e-28
0.049545 1.19788e-28
0.0501187 1.19937e-28
0.0506991 1.20085e-28
0.0512861 1.20216e-28
0.05188 1.20322e-28
0.0524807 1.20386e-28
0.0530884 1.20462e-28
0.0537032 1.20507e-28
0.054325 1.20534e-28
0.0549541 1.20542e-28
0.0555904 1.20565e-28
0.0562341 1.20613e-28
0.0568853 1.20675e-28
0.057544 1.20755e-28
0.0582103 1.2084e-28
0.0588844 1.20922e-28
0.0595662 1.21455e-28
0.060256 1.20879e-28
0.0609537 1.20815e-28
0.0616595 1.20772e-28
0.0623735 1.20726e-28
0.0630957 1.20682e-28
0.0638263 1.20624e-28
0.0645654 1.20531e-28
0.0653131 1.2046e-28
0.0660693 1.2043e-28
0.0668344 1.20441e-28
0.0676083 1.20465e-28
0.0683912 1.20453e-28
0.0691831 1.20378e-28
0.0699842 1.2025e-28
0.0707946 1.20142e-28
0.0716143 1.20026e-28
0.0724436 1.19898e-28
0.0732825 1.19802e-28
0.074131 1.19753e-28
0.0749894 1.19683e-28
0.0758578 1.19569e-28
0.0767361 1.19415e-28
0.0776247 1.19219e-28
0.0785236 1.18996e-28
0.0794328 1.18821e-28
0.0803526 1.18692e-28
0.0812831 1.18562e-28
0.0822243 1.18386e-28
0.0831764 1.18177e-28
0.0841395 1.17937e-28
0.0851138 1.17709e-28
0.0860994 1.17517e-28
0.0870964 1.17344e-28
0.0881049 1.171e-28
0.0891251 1.16823e-28
0.0901571 1.16557e-28
0.0912011 1.16329e-28
0.0922571 1.16117e-28
0.0933254 1.15898e-28
0.0944061 1.15672e-28
0.0954993 1.15414e-28
0.0966051 1.15113e-28
0.0977237 1.14795e-28
0.0988553 1.14537e-28
0.1 1.14271e-28
0.101158 1.13938e-28
0.102329 1.13534e-28
0.103514 1.13173e-28
0.104713 1.1284e-28
0.105925 1.12535e-28
0.107152 1.12256e-28
0.108393 1.12023e-28
0.109648 1.1172e-28
0.110917 1.11366e-28
0.112202 1.10989e-28
0.113501 1.10609e-28
0.114815 1.10271e-28
0.116145 1.09966e-28
0.11749 1.0966e-28
0.11885 1.09328e-28
0.120226 1.09034e-28
0.121619 1.08683e-28
0.123027 1.08304e-28
0.124451 1.07856e-28
0.125893 1.07421e-28
0.12735 1.06987e-28
0.128825 1.06539e-28
0.130317 1.06091e-28
0.131826 1.05659e-28
0.133352 1.05246e-28
0.134896 1.04865e-28
0.136458 1.04521e-28
0.138038 1.0419e-28
0.139637 1.03825e-28
0.141254 1.03424e-28
0.142889 1.03023e-28
0.144544 1.0264e-28
0.146218 1.02286e-28
0.147911 1.01923e-28
0.149624 1.01512e-28
0.151356 1.01074e-28
0.153109 1.00579e-28
0.154882 1.00076e-28
0.156675 9.95644e-29
0.158489 9.90385e-29
0.160325 9.85364e-29
0.162181 9.80699e-29
0.164059 9.75895e-29
0.165959 9.71021e-29
0.16788 9.66167e-29
0.169824 9.61402e-29
0.171791 9.56728e-29
0.17378 9.5234e-29
0.175792 9.48135e-29
0.177828 9.43538e-29
0.179887 9.38445e-29
0.18197 9.33289e-29
0.184077 9.2819e-29
0.186209 9.23215e-29
0.188365 9.18314e-29
