 #mWIMP (GeV)   sigmav (cm^-3 s^-1) sig_SDp (cm^2) C (s^-1)   A (s^-1)
 0.15556761E+03 0.30000000E-25 0.12032798E-37 0.12859771E+25 0.64298853E+24
 0.16297508E+03 0.30000000E-25 0.11601885E-37 0.11336245E+25 0.56681226E+24
 0.17073526E+03 0.30000000E-25 0.11216586E-37 0.10018511E+25 0.50092556E+24
 0.17886495E+03 0.30000000E-25 0.10865676E-37 0.88701521E+24 0.44350761E+24
 0.18738174E+03 0.30000000E-25 0.10489621E-37 0.78252733E+24 0.39126366E+24
 0.19630407E+03 0.30000000E-25 0.10162239E-37 0.69267809E+24 0.34633904E+24
 0.20565123E+03 0.30000000E-25 0.97727958E-38 0.60855985E+24 0.30427993E+24
 0.21544347E+03 0.30000000E-25 0.93768460E-38 0.53336785E+24 0.26668393E+24
 0.22570197E+03 0.30000000E-25 0.90133479E-38 0.46826076E+24 0.23413038E+24
 0.23644894E+03 0.30000000E-25 0.86925416E-38 0.41240956E+24 0.20620478E+24
 0.24770764E+03 0.30000000E-25 0.83998050E-38 0.36390059E+24 0.18195029E+24
 0.25950242E+03 0.30000000E-25 0.79885973E-38 0.31598897E+24 0.15799449E+24
 0.27185882E+03 0.30000000E-25 0.75725771E-38 0.27345766E+24 0.13672883E+24
 0.28480359E+03 0.30000000E-25 0.72126960E-38 0.23776466E+24 0.11888233E+24
 0.29836472E+03 0.30000000E-25 0.68674641E-38 0.20663780E+24 0.10331890E+24
 0.31257158E+03 0.30000000E-25 0.65764735E-38 0.18060614E+24 0.90303068E+23
 0.32745492E+03 0.30000000E-25 0.62972383E-38 0.15782647E+24 0.78913237E+23
 0.34304693E+03 0.30000000E-25 0.60916364E-38 0.13932210E+24 0.69661051E+23
 0.35938137E+03 0.30000000E-25 0.58291399E-38 0.12165068E+24 0.60825340E+23
 0.39442061E+03 0.30000000E-25 0.52359520E-38 0.90962658E+23 0.45481329E+23
 0.41320124E+03 0.30000000E-25 0.50115596E-38 0.79429102E+23 0.39714551E+23
 0.43287613E+03 0.30000000E-25 0.48299810E-38 0.69833818E+23 0.34916909E+23
 0.45348785E+03 0.30000000E-25 0.46903363E-38 0.61860419E+23 0.30930210E+23
 0.47508102E+03 0.30000000E-25 0.45940596E-38 0.55267542E+23 0.27633771E+23
 0.49770236E+03 0.30000000E-25 0.45402773E-38 0.49819326E+23 0.24909663E+23
 0.62802914E+03 0.30000000E-25 0.39929697E-38 0.27638675E+23 0.13819337E+23
 0.65793322E+03 0.30000000E-25 0.39918366E-38 0.25195570E+23 0.12597785E+23
 0.68926121E+03 0.30000000E-25 0.40275966E-38 0.23179918E+23 0.11589959E+23
 0.72208090E+03 0.30000000E-25 0.41023765E-38 0.21527848E+23 0.10763924E+23
 0.75646333E+03 0.30000000E-25 0.41866115E-38 0.20031448E+23 0.10015724E+23
 0.10000000E+04 0.30000000E-25 0.45075786E-38 0.12383120E+23 0.61915599E+22
 0.15000000E+04 0.30000000E-25 0.60637419E-38 0.74293287E+22 0.37146644E+22
 0.20000000E+04 0.30000000E-25 0.81413661E-38 0.56205524E+22 0.28102762E+22
 0.30000000E+04 0.30000000E-25 0.13416173E-37 0.41235448E+22 0.20617724E+22
 0.50000000E+04 0.30000000E-25 0.27521080E-37 0.30493115E+22 0.15246558E+22
 0.75000000E+04 0.30000000E-25 0.43649049E-37 0.21509163E+22 0.10754582E+22
 0.10000000E+05 0.30000000E-25 0.53063970E-37 0.14713421E+22 0.73567105E+21
